DATE	TIME	BID	ASK	LAST	VOLUME	FLAGS
2022-06-17	18:45:48			61943	2	88
2022-06-17	18:45:48			61942	2	88
2022-06-17	18:45:48			61942	2	88
2022-06-17	18:45:48			61941	2	88
2022-06-17	18:45:48			61941	2	88
2022-06-17	18:45:48			61941	2	88
2022-06-17	18:45:48			61940	46	88
2022-06-17	18:45:48			61940	1	88
2022-06-17	18:45:48			61940	1	88
2022-06-17	18:45:48			61940	2	88
2022-06-17	18:45:48			61940	2	88
2022-06-17	18:45:48			61940	6	88
2022-06-17	18:45:48			61939	1	88
2022-06-17	18:45:48			61939	2	88
2022-06-17	18:45:48			61939	1	88
2022-06-17	18:45:48			61939	2	88
2022-06-17	18:45:48			61938	1	88
2022-06-17	18:45:48			61938	2	88
2022-06-17	18:45:48			61937	1	88
2022-06-17	18:45:48			61937	2	88
2022-06-17	18:45:48			61936	4	88
2022-06-17	18:45:48			61936	1	88
2022-06-17	18:45:48			61935	2	88
2022-06-17	18:45:48			61935	1	88
2022-06-17	18:45:48			61935	1	88
2022-06-17	18:45:48			61934	4	88
2022-06-17	18:45:48			61934	4	88
2022-06-17	18:45:48			61933	2	88
2022-06-17	18:45:48			61933	1	88
2022-06-17	18:45:48			61933	5	88
2022-06-17	18:45:48			61933	1	88
2022-06-17	18:45:48			61933	4	88
2022-06-17	18:45:48			61933	4	88
2022-06-17	18:45:48			61932	5	88
2022-06-17	18:45:48			61932	4	88
2022-06-17	18:45:48			61931	128	88
2022-06-17	18:45:48			61931	1	88
2022-06-17	18:45:48			61931	5	88
2022-06-17	18:45:48			61930	1	88
2022-06-17	18:45:48			61930	1	88
2022-06-17	18:45:48			61930	1	88
2022-06-17	18:45:48			61930	1	88
2022-06-17	18:45:48			61930	1	88
2022-06-17	18:45:48			61929	1	88
2022-06-17	18:45:48			61929	1	88
2022-06-17	18:45:48			61933	1	56
2022-06-17	18:45:48	61928	61936			6
2022-06-17	18:45:48		61930			4
2022-06-17	18:45:48	61929	61937			6
2022-06-17	18:45:48			61929	1	88
2022-06-17	18:45:49	61934				2
2022-06-17	18:45:49			61937	2	56
2022-06-17	18:45:49			61937	1	56
2022-06-17	18:45:49			61938	1	56
2022-06-17	18:45:49			61939	2	56
2022-06-17	18:45:49			61940	2	56
2022-06-17	18:45:49			61940	2	56
2022-06-17	18:45:49	61935	61940			6
2022-06-17	18:45:49		61936			4
2022-06-17	18:45:49		61940			4
2022-06-17	18:45:49			61935	1	88
2022-06-17	18:45:49		61943			4
2022-06-17	18:45:49			61940	2	56
2022-06-17	18:45:49			61941	1	56
2022-06-17	18:45:49			61941	2	56
2022-06-17	18:45:49			61941	3	56
2022-06-17	18:45:49			61942	2	56
2022-06-17	18:45:49			61942	2	56
2022-06-17	18:45:49			61943	2	56
2022-06-17	18:45:49			61943	1	56
2022-06-17	18:45:49	61934				2
2022-06-17	18:45:49	61935	61944			6
2022-06-17	18:45:49			61935	1	88
2022-06-17	18:45:49		61943			4
2022-06-17	18:45:49	61950	61951			6
2022-06-17	18:45:49			61943	6	56
2022-06-17	18:45:49			61944	2	56
2022-06-17	18:45:49			61944	1	56
2022-06-17	18:45:49			61944	2	56
2022-06-17	18:45:49			61944	2	56
2022-06-17	18:45:49			61945	1	56
2022-06-17	18:45:49			61945	1	56
2022-06-17	18:45:49			61945	1	56
2022-06-17	18:45:49			61945	1	56
2022-06-17	18:45:49			61945	1	56
2022-06-17	18:45:49			61947	2	56
2022-06-17	18:45:49			61947	2	56
2022-06-17	18:45:49			61948	4	56
2022-06-17	18:45:49			61948	1	56
2022-06-17	18:45:49			61948	2	56
2022-06-17	18:45:49			61949	2	56
2022-06-17	18:45:49			61949	2	56
2022-06-17	18:45:49			61949	2	56
2022-06-17	18:45:49			61950	1	56
2022-06-17	18:45:49			61950	2	56
2022-06-17	18:45:49			61950	62	88
2022-06-17	18:45:49			61951	2	88
2022-06-17	18:45:49	61937	61952			6
2022-06-17	18:45:49		61951			4
2022-06-17	18:45:49	61941				2
2022-06-17	18:45:50	61943				2
2022-06-17	18:45:50	61939				2
2022-06-17	18:45:50		61952			4
2022-06-17	18:45:50			61951	1	56
2022-06-17	18:45:50			61952	1	56
2022-06-17	18:45:50			61952	1	56
2022-06-17	18:45:50	61941				2
2022-06-17	18:45:50	61938	61950			6
2022-06-17	18:45:50			61941	2	88
2022-06-17	18:45:50			61940	2	88
2022-06-17	18:45:50			61940	2	88
2022-06-17	18:45:50		61948			4
2022-06-17	18:45:50	61936	61946			6
2022-06-17	18:45:51		61944			4
2022-06-17	18:45:51			61936	1	88
2022-06-17	18:45:51		61946			4
2022-06-17	18:45:51		61943			4
2022-06-17	18:45:51		61944			4
2022-06-17	18:45:51		61943			4
2022-06-17	18:45:51			61936	1	88
2022-06-17	18:45:51			61935	2	88
2022-06-17	18:45:51			61935	1	88
2022-06-17	18:45:51			61934	1	88
2022-06-17	18:45:51	61934	61942			6
2022-06-17	18:45:51		61945			4
2022-06-17	18:45:51		61943			4
2022-06-17	18:45:51		61942			4
2022-06-17	18:45:51	61935				2
2022-06-17	18:45:51		61947			4
2022-06-17	18:45:51		61944			4
2022-06-17	18:45:51		61943			4
2022-06-17	18:45:51		61942			4
2022-06-17	18:45:51	61934				2
2022-06-17	18:45:51	61935	61946			6
2022-06-17	18:45:51	61934				2
2022-06-17	18:45:51			61935	2	88
2022-06-17	18:45:51		61945			4
2022-06-17	18:45:51		61944			4
2022-06-17	18:45:51		61942			4
2022-06-17	18:45:51		61943			4
2022-06-17	18:45:51		61942			4
2022-06-17	18:45:52	61935				2
2022-06-17	18:45:52		61943			4
2022-06-17	18:45:52		61942			4
2022-06-17	18:45:52			61942	1	56
2022-06-17	18:45:52		61943			4
2022-06-17	18:45:52			61943	1	56
2022-06-17	18:45:52	61940				2
2022-06-17	18:45:52	61941				2
2022-06-17	18:45:53		61945			4
2022-06-17	18:45:53			61943	1	56
2022-06-17	18:45:53			61944	2	56
2022-06-17	18:45:53		61946			4
2022-06-17	18:45:53		61947			4
2022-06-17	18:45:53		61942			4
2022-06-17	18:45:53		61944			4
2022-06-17	18:45:53		61945			4
2022-06-17	18:45:53		61946			4
2022-06-17	18:45:53		61947			4
2022-06-17	18:45:53			61941	2	88
2022-06-17	18:45:53			61941	1	56
2022-06-17	18:45:53	61940				2
2022-06-17	18:45:53	61941				2
2022-06-17	18:45:53			61947	1	56
2022-06-17	18:45:53		61948			4
2022-06-17	18:45:54			61947	1	56
2022-06-17	18:45:54		61947			4
2022-06-17	18:45:54		61945			4
2022-06-17	18:45:54			61945	1	56
2022-06-17	18:45:54		61944			4
2022-06-17	18:45:54			61944	1	56
2022-06-17	18:45:54			61941	1	88
2022-06-17	18:45:55	61940				2
2022-06-17	18:45:55			61941	1	88
2022-06-17	18:45:55	61941				2
2022-06-17	18:45:55	61940				2
2022-06-17	18:45:55	61942				2
2022-06-17	18:45:55		61943			4
2022-06-17	18:45:56			61943	1	56
2022-06-17	18:45:56			61943	1	56
2022-06-17	18:45:56			61944	2	56
2022-06-17	18:45:56			61945	1	56
2022-06-17	18:45:56		61945			4
2022-06-17	18:45:56	61943	61944			6
2022-06-17	18:45:56			61944	2	56
2022-06-17	18:45:56			61945	5	56
2022-06-17	18:45:56			61945	2	56
2022-06-17	18:45:56			61946	1	56
2022-06-17	18:45:56		61946			4
2022-06-17	18:45:56		61947			4
2022-06-17	18:45:57			61947	1	56
2022-06-17	18:45:57			61948	1	56
2022-06-17	18:45:57			61948	5	56
2022-06-17	18:45:57			61949	2	56
2022-06-17	18:45:57			61949	2	56
2022-06-17	18:45:57			61949	2	56
2022-06-17	18:45:57			61950	1	56
2022-06-17	18:45:57			61950	2	56
2022-06-17	18:45:57			61950	15	56
2022-06-17	18:45:57			61951	2	56
2022-06-17	18:45:57			61951	1	56
2022-06-17	18:45:57			61951	1	56
2022-06-17	18:45:57			61952	2	56
2022-06-17	18:45:57			61952	7	56
2022-06-17	18:45:57			61953	4	56
2022-06-17	18:45:57			61953	2	56
2022-06-17	18:45:57		61953			4
2022-06-17	18:45:57			61943	1	88
2022-06-17	18:45:57			61942	2	88
2022-06-17	18:45:57			61942	2	88
2022-06-17	18:45:57			61941	2	88
2022-06-17	18:45:57			61940	2	88
2022-06-17	18:45:57			61940	2	88
2022-06-17	18:45:57			61939	2	88
2022-06-17	18:45:57			61938	2	88
2022-06-17	18:45:57			61938	1	88
2022-06-17	18:45:57			61937	2	88
2022-06-17	18:45:57			61936	2	88
2022-06-17	18:45:57			61936	3	88
2022-06-17	18:45:57			61935	1	88
2022-06-17	18:45:57			61935	1	88
2022-06-17	18:45:57	61936	61952			6
2022-06-17	18:45:57			61952	1	56
2022-06-17	18:45:57	61950				2
2022-06-17	18:45:57			61950	2	88
2022-06-17	18:45:57	61936	61945			6
2022-06-17	18:45:57		61944			4
2022-06-17	18:45:58		61943			4
2022-06-17	18:45:58	61938				2
2022-06-17	18:45:58			61938	1	88
2022-06-17	18:45:58			61938	7	88
2022-06-17	18:45:58			61936	4	88
2022-06-17	18:45:58			61936	3	88
2022-06-17	18:45:58			61935	3	88
2022-06-17	18:45:58			61935	3	88
2022-06-17	18:45:58			61934	2	88
2022-06-17	18:45:58			61934	2	88
2022-06-17	18:45:58			61934	2	88
2022-06-17	18:45:58			61933	1	88
2022-06-17	18:45:58			61933	37	88
2022-06-17	18:45:58			61932	1	88
2022-06-17	18:45:58			61932	7	88
2022-06-17	18:45:58			61932	1	88
2022-06-17	18:45:58			61932	1	88
2022-06-17	18:45:58			61931	1	88
2022-06-17	18:45:58			61930	16	88
2022-06-17	18:45:58	61930	61941			6
2022-06-17	18:45:58	61931				2
2022-06-17	18:45:58		61940			4
2022-06-17	18:45:58	61935				2
2022-06-17	18:45:58		61941			4
2022-06-17	18:45:59			61935	1	88
2022-06-17	18:45:59			61941	1	56
2022-06-17	18:45:59			61941	1	56
2022-06-17	18:45:59			61941	1	56
2022-06-17	18:45:59	61936				2
2022-06-17	18:45:59		61942			4
2022-06-17	18:45:59			61942	2	56
2022-06-17	18:45:59			61943	1	56
2022-06-17	18:45:59			61943	2	56
2022-06-17	18:45:59			61944	2	56
2022-06-17	18:45:59			61944	2	56
2022-06-17	18:45:59			61945	1	56
2022-06-17	18:45:59		61945			4
2022-06-17	18:45:59	61937	61944			6
2022-06-17	18:45:59		61943			4
2022-06-17	18:45:59	61939	61942			6
2022-06-17	18:45:59		61943			4
2022-06-17	18:45:59	61940				2
2022-06-17	18:45:59		61942			4
2022-06-17	18:46:00			61942	1	56
2022-06-17	18:46:00		61943			4
2022-06-17	18:46:00			61942	1	56
2022-06-17	18:46:00			61943	1	56
2022-06-17	18:46:00		61946			4
2022-06-17	18:46:00			61943	3	56
2022-06-17	18:46:00			61945	2	56
2022-06-17	18:46:00		61945			4
2022-06-17	18:46:00		61944			4
2022-06-17	18:46:00		61945			4
2022-06-17	18:46:00		61943			4
2022-06-17	18:46:00		61945			4
2022-06-17	18:46:00			61945	3	56
2022-06-17	18:46:00	61941	61944			6
2022-06-17	18:46:00	61945	61946			6
2022-06-17	18:46:00			61944	1	56
2022-06-17	18:46:00			61945	3	56
2022-06-17	18:46:00			61946	1	56
2022-06-17	18:46:00			61946	1	56
2022-06-17	18:46:00			61946	2	56
2022-06-17	18:46:00			61946	2	56
2022-06-17	18:46:00			61945	2	88
2022-06-17	18:46:00			61945	4	88
2022-06-17	18:46:00	61940				2
2022-06-17	18:46:00			61940	1	88
2022-06-17	18:46:00			61940	1	88
2022-06-17	18:46:00			61940	1	88
2022-06-17	18:46:00			61940	1	88
2022-06-17	18:46:01		61944			4
2022-06-17	18:46:01	61941				2
2022-06-17	18:46:01	61942				2
2022-06-17	18:46:01		61946			4
2022-06-17	18:46:01			61944	1	56
2022-06-17	18:46:02		61945			4
2022-06-17	18:46:02			61942	5	88
2022-06-17	18:46:02			61945	1	56
2022-06-17	18:46:02			61946	2	56
2022-06-17	18:46:02			61946	6	56
2022-06-17	18:46:02			61947	2	56
2022-06-17	18:46:02			61947	2	56
2022-06-17	18:46:02			61948	16	56
2022-06-17	18:46:02			61948	2	56
2022-06-17	18:46:02			61949	2	56
2022-06-17	18:46:02			61950	5	56
2022-06-17	18:46:02			61950	2	56
2022-06-17	18:46:02			61951	2	56
2022-06-17	18:46:02			61952	4	56
2022-06-17	18:46:02			61952	2	56
2022-06-17	18:46:02			61953	2	56
2022-06-17	18:46:02	61950	61953			6
2022-06-17	18:46:03			61950	1	88
2022-06-17	18:46:03	61951				2
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	2	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	2	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	2	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	1	88
2022-06-17	18:46:04			61951	37	88
2022-06-17	18:46:07			61953	1	56
2022-06-17	18:46:08			61953	46	56
2022-06-17	18:46:08		61952			4
2022-06-17	18:46:09			61951	1	88
2022-06-17	18:46:09			61951	10	88
2022-06-17	18:46:09		61953			4
2022-06-17	18:46:09			61952	1	56
2022-06-17	18:46:09	61952				2
2022-06-17	18:46:09			61952	55	88
2022-06-17	18:46:10			61953	5	56
2022-06-17	18:46:10	61951				2
2022-06-17	18:46:10			61952	4	88
2022-06-17	18:46:10			61951	1	88
2022-06-17	18:46:10			61953	1	56
2022-06-17	18:46:10			61953	1	56
2022-06-17	18:46:11			61953	1	56
2022-06-17	18:46:11			61953	14	56
2022-06-17	18:46:11			61953	2	56
2022-06-17	18:46:12	61950				2
2022-06-17	18:46:12			61951	1	88
2022-06-17	18:46:12			61951	2	88
2022-06-17	18:46:12			61950	2	88
2022-06-17	18:46:12			61950	10	88
2022-06-17	18:46:12			61950	1	88
2022-06-17	18:46:12		61952			4
2022-06-17	18:46:12			61950	1	88
2022-06-17	18:46:12			61950	2	88
2022-06-17	18:46:12			61950	20	88
2022-06-17	18:46:13			61952	1	56
2022-06-17	18:46:13			61952	1	56
2022-06-17	18:46:14		61953			4
2022-06-17	18:46:15			61950	1	88
2022-06-17	18:46:15			61953	2	56
2022-06-17	18:46:15		61957			4
2022-06-17	18:46:15			61953	1	56
2022-06-17	18:46:15			61955	1	88
2022-06-17	18:46:15			61955	1	56
2022-06-17	18:46:15			61955	1	56
2022-06-17	18:46:15			61956	1	56
2022-06-17	18:46:15			61957	45	56
2022-06-17	18:46:15	61951				2
2022-06-17	18:46:15			61951	1	88
2022-06-17	18:46:15	61950	61951			6
2022-06-17	18:46:15			61951	1	88
2022-06-17	18:46:15			61951	1	88
2022-06-17	18:46:15			61951	1	88
2022-06-17	18:46:15			61950	3	88
2022-06-17	18:46:15			61950	4	88
2022-06-17	18:46:15			61950	1	88
2022-06-17	18:46:16	61940				2
2022-06-17	18:46:16			61950	7	88
2022-06-17	18:46:16			61948	1	88
2022-06-17	18:46:16			61947	2	88
2022-06-17	18:46:16			61946	2	88
2022-06-17	18:46:16			61945	2	88
2022-06-17	18:46:16			61945	5	88
2022-06-17	18:46:16			61944	2	88
2022-06-17	18:46:16			61943	2	88
2022-06-17	18:46:16			61943	6	88
2022-06-17	18:46:16			61942	2	88
2022-06-17	18:46:16			61942	1	88
2022-06-17	18:46:16			61942	2	88
2022-06-17	18:46:16			61942	4	88
2022-06-17	18:46:16			61941	2	88
2022-06-17	18:46:16		61949			4
2022-06-17	18:46:16	61941				2
2022-06-17	18:46:16			61949	1	56
2022-06-17	18:46:16			61941	4	88
2022-06-17	18:46:16			61941	2	88
2022-06-17	18:46:16			61940	2	88
2022-06-17	18:46:16			61940	4	88
2022-06-17	18:46:16			61940	1	88
2022-06-17	18:46:16			61940	2	88
2022-06-17	18:46:16			61939	1	88
2022-06-17	18:46:16			61939	1	88
2022-06-17	18:46:16			61938	1	88
2022-06-17	18:46:16			61936	2	88
2022-06-17	18:46:16			61936	4	88
2022-06-17	18:46:16			61936	4	88
2022-06-17	18:46:16			61936	4	88
2022-06-17	18:46:16			61936	4	88
2022-06-17	18:46:16			61936	4	88
2022-06-17	18:46:16			61936	4	88
2022-06-17	18:46:16			61936	4	88
2022-06-17	18:46:16			61936	3	88
2022-06-17	18:46:16			61935	1	88
2022-06-17	18:46:16			61935	4	88
2022-06-17	18:46:16			61935	2	88
2022-06-17	18:46:16			61934	2	88
2022-06-17	18:46:16			61933	2	88
2022-06-17	18:46:16			61937	2	56
2022-06-17	18:46:16	61933	61934			6
2022-06-17	18:46:17			61933	1	88
2022-06-17	18:46:17		61940			4
2022-06-17	18:46:17			61934	4	56
2022-06-17	18:46:17			61937	4	56
2022-06-17	18:46:17			61938	4	56
2022-06-17	18:46:17			61939	3	56
2022-06-17	18:46:17			61940	1	56
2022-06-17	18:46:17			61933	1	88
2022-06-17	18:46:17			61933	1	88
2022-06-17	18:46:17			61933	1	88
2022-06-17	18:46:17		61939			4
2022-06-17	18:46:17			61933	1	88
2022-06-17	18:46:17			61933	2	88
2022-06-17	18:46:17			61933	1	88
2022-06-17	18:46:17		61940			4
2022-06-17	18:46:17			61939	1	56
2022-06-17	18:46:17	61934				2
2022-06-17	18:46:17	61933				2
2022-06-17	18:46:18			61934	1	88
2022-06-17	18:46:18			61940	1	56
2022-06-17	18:46:18		61941			4
2022-06-17	18:46:18	61935				2
2022-06-17	18:46:18		61940			4
2022-06-17	18:46:18		61941			4
2022-06-17	18:46:18			61940	1	56
2022-06-17	18:46:18			61941	1	56
2022-06-17	18:46:18		61949			4
2022-06-17	18:46:18		61944			4
2022-06-17	18:46:18			61944	2	56
2022-06-17	18:46:18			61944	6	56
2022-06-17	18:46:18			61945	2	56
2022-06-17	18:46:18			61945	2	56
2022-06-17	18:46:18			61946	2	56
2022-06-17	18:46:18			61946	2	56
2022-06-17	18:46:18			61947	2	56
2022-06-17	18:46:18	61936	61950			6
2022-06-17	18:46:19	61938				2
2022-06-17	18:46:19		61944			4
2022-06-17	18:46:19			61944	2	56
2022-06-17	18:46:19		61943			4
2022-06-17	18:46:20		61944			4
2022-06-17	18:46:20	61940	61949			6
2022-06-17	18:46:20			61940	2	88
2022-06-17	18:46:20			61939	2	88
2022-06-17	18:46:20	61939				2
2022-06-17	18:46:20			61949	1	56
2022-06-17	18:46:20		61946			4
2022-06-17	18:46:21		61949			4
2022-06-17	18:46:21			61946	1	56
2022-06-17	18:46:21			61946	1	56
2022-06-17	18:46:21	61941				2
2022-06-17	18:46:21	61939				2
2022-06-17	18:46:21		61947			4
2022-06-17	18:46:21		61946			4
2022-06-17	18:46:22	61938				2
2022-06-17	18:46:22			61946	2	56
2022-06-17	18:46:22			61947	1	56
2022-06-17	18:46:22			61947	2	56
2022-06-17	18:46:22			61948	2	56
2022-06-17	18:46:22			61949	1	56
2022-06-17	18:46:22			61949	2	56
2022-06-17	18:46:22		61949			4
2022-06-17	18:46:22	61939				2
2022-06-17	18:46:22	61940				2
2022-06-17	18:46:22		61950			4
2022-06-17	18:46:22			61950	1	56
2022-06-17	18:46:23	61944				2
2022-06-17	18:46:23		61949			4
2022-06-17	18:46:23	61943				2
2022-06-17	18:46:23			61944	1	88
2022-06-17	18:46:23			61944	1	88
2022-06-17	18:46:23	61942				2
2022-06-17	18:46:23			61943	2	88
2022-06-17	18:46:23	61943				2
2022-06-17	18:46:23	61944				2
2022-06-17	18:46:24	61943				2
2022-06-17	18:46:24	61942				2
2022-06-17	18:46:24			61943	2	88
2022-06-17	18:46:24			61949	1	56
2022-06-17	18:46:24			61949	1	56
2022-06-17	18:46:24			61948	2	56
2022-06-17	18:46:24			61949	2	56
2022-06-17	18:46:24			61949	2	56
2022-06-17	18:46:24			61950	1	56
2022-06-17	18:46:24			61950	1	56
2022-06-17	18:46:24			61950	2	56
2022-06-17	18:46:24			61951	1	56
2022-06-17	18:46:24			61951	2	56
2022-06-17	18:46:24			61951	1	56
2022-06-17	18:46:24			61951	1	56
2022-06-17	18:46:24			61951	1	56
2022-06-17	18:46:24	61943	61951			6
2022-06-17	18:46:24			61951	1	56
2022-06-17	18:46:24	61945	61950			6
2022-06-17	18:46:24	61944				2
2022-06-17	18:46:24			61945	2	88
2022-06-17	18:46:24			61944	2	88
2022-06-17	18:46:24	61946				2
2022-06-17	18:46:24		61949			4
2022-06-17	18:46:25	61944				2
2022-06-17	18:46:25			61949	1	56
2022-06-17	18:46:25		61950			4
2022-06-17	18:46:26			61950	6	56
2022-06-17	18:46:26			61950	1	56
2022-06-17	18:46:26			61951	3	56
2022-06-17	18:46:26		61951			4
2022-06-17	18:46:27	61943				2
2022-06-17	18:46:27			61944	2	88
2022-06-17	18:46:27			61944	1	88
2022-06-17	18:46:27		61950			4
2022-06-17	18:46:27			61950	1	56
2022-06-17	18:46:27			61950	1	56
2022-06-17	18:46:27			61950	1	56
2022-06-17	18:46:27			61951	5	56
2022-06-17	18:46:27	61944	61951			6
2022-06-17	18:46:27	61942				2
2022-06-17	18:46:27		61949			4
2022-06-17	18:46:28		61951			4
2022-06-17	18:46:28			61949	1	56
2022-06-17	18:46:28			61951	1	56
2022-06-17	18:46:28	61944				2
2022-06-17	18:46:28		61950			4
2022-06-17	18:46:28			61950	1	56
2022-06-17	18:46:28	61943				2
2022-06-17	18:46:28			61950	2	56
2022-06-17	18:46:28	61944				2
2022-06-17	18:46:29	61943				2
2022-06-17	18:46:29			61944	1	88
2022-06-17	18:46:29			61943	1	88
2022-06-17	18:46:29		61949			4
2022-06-17	18:46:29	61942				2
2022-06-17	18:46:30		61950			4
2022-06-17	18:46:30			61949	2	56
2022-06-17	18:46:30			61950	8	56
2022-06-17	18:46:30			61950	1	56
2022-06-17	18:46:30			61950	1	56
2022-06-17	18:46:30			61950	1	56
2022-06-17	18:46:31	61946				2
2022-06-17	18:46:31	61944				2
2022-06-17	18:46:31			61946	1	88
2022-06-17	18:46:31	61943				2
2022-06-17	18:46:32			61950	1	56
2022-06-17	18:46:32			61950	3	56
2022-06-17	18:46:32			61943	2	88
2022-06-17	18:46:32			61943	1	88
2022-06-17	18:46:32			61943	1	88
2022-06-17	18:46:32			61942	1	88
2022-06-17	18:46:32			61943	1	88
2022-06-17	18:46:32	61942	61948			6
2022-06-17	18:46:32			61943	1	88
2022-06-17	18:46:32			61942	1	88
2022-06-17	18:46:32			61944	1	88
2022-06-17	18:46:32			61944	1	88
2022-06-17	18:46:32			61942	1	88
2022-06-17	18:46:32	61943	61946			6
2022-06-17	18:46:32			61943	1	88
2022-06-17	18:46:32			61943	1	88
2022-06-17	18:46:32			61943	1	88
2022-06-17	18:46:32			61943	1	88
2022-06-17	18:46:32			61946	1	56
2022-06-17	18:46:32	61941				2
2022-06-17	18:46:32			61941	1	88
2022-06-17	18:46:32			61941	2	88
2022-06-17	18:46:32			61941	2	88
2022-06-17	18:46:32		61949			4
2022-06-17	18:46:32		61950			4
2022-06-17	18:46:32			61949	2	56
2022-06-17	18:46:32			61950	4	56
2022-06-17	18:46:32			61950	1	56
2022-06-17	18:46:32			61950	13	56
2022-06-17	18:46:33	61942	61948			6
2022-06-17	18:46:33			61950	5	56
2022-06-17	18:46:33	61941				2
2022-06-17	18:46:33			61942	2	88
2022-06-17	18:46:33		61949			4
2022-06-17	18:46:33		61948			4
2022-06-17	18:46:33		61947			4
2022-06-17	18:46:33			61941	2	88
2022-06-17	18:46:33			61941	1	88
2022-06-17	18:46:33			61941	1	88
2022-06-17	18:46:33			61941	1	88
2022-06-17	18:46:33			61947	2	56
2022-06-17	18:46:33	61942				2
2022-06-17	18:46:33		61946			4
2022-06-17	18:46:34		61948			4
2022-06-17	18:46:34		61947			4
2022-06-17	18:46:34			61946	2	56
2022-06-17	18:46:34			61947	1	56
2022-06-17	18:46:34			61947	1	56
2022-06-17	18:46:34			61947	2	56
2022-06-17	18:46:34			61948	4	56
2022-06-17	18:46:35	61941				2
2022-06-17	18:46:35			61942	2	88
2022-06-17	18:46:35			61942	1	88
2022-06-17	18:46:35			61941	1	88
2022-06-17	18:46:35			61941	4	88
2022-06-17	18:46:35	61943				2
2022-06-17	18:46:35	61942				2
2022-06-17	18:46:35		61946			4
2022-06-17	18:46:36			61946	1	56
2022-06-17	18:46:37	61947	61948			6
2022-06-17	18:46:37			61946	1	56
2022-06-17	18:46:37			61947	1	56
2022-06-17	18:46:37			61947	1	56
2022-06-17	18:46:37			61947	2	56
2022-06-17	18:46:37			61947	5	88
2022-06-17	18:46:37			61944	2	88
2022-06-17	18:46:37			61943	2	88
2022-06-17	18:46:37			61942	2	88
2022-06-17	18:46:37			61942	1	88
2022-06-17	18:46:37			61941	2	88
2022-06-17	18:46:37			61941	2	88
2022-06-17	18:46:37			61941	1	88
2022-06-17	18:46:37			61941	1	88
2022-06-17	18:46:37			61941	1	88
2022-06-17	18:46:37			61940	12	88
2022-06-17	18:46:37			61940	9	88
2022-06-17	18:46:37	61940				2
2022-06-17	18:46:37	61941				2
2022-06-17	18:46:37	61940	61947			6
2022-06-17	18:46:37		61946			4
2022-06-17	18:46:37	61941				2
2022-06-17	18:46:37			61941	1	88
2022-06-17	18:46:38		61948			4
2022-06-17	18:46:38	61942	61947			6
2022-06-17	18:46:38			61946	2	56
2022-06-17	18:46:38			61947	1	56
2022-06-17	18:46:38			61947	1	56
2022-06-17	18:46:38			61947	2	56
2022-06-17	18:46:38			61948	7	56
2022-06-17	18:46:38	61950	61951			6
2022-06-17	18:46:38			61947	2	56
2022-06-17	18:46:38			61948	9	56
2022-06-17	18:46:38			61948	2	56
2022-06-17	18:46:38			61949	2	56
2022-06-17	18:46:38			61949	1	56
2022-06-17	18:46:38			61950	17	56
2022-06-17	18:46:38			61950	5	56
2022-06-17	18:46:38			61950	2	56
2022-06-17	18:46:38			61950	4	88
2022-06-17	18:46:38	61942	61950			6
2022-06-17	18:46:38	61943				2
2022-06-17	18:46:38	61944				2
2022-06-17	18:46:38		61951			4
2022-06-17	18:46:38			61950	2	56
2022-06-17	18:46:38			61951	8	56
2022-06-17	18:46:38		61950			4
2022-06-17	18:46:38			61944	1	88
2022-06-17	18:46:38			61944	1	88
2022-06-17	18:46:38	61945				2
2022-06-17	18:46:39			61945	2	88
2022-06-17	18:46:39			61944	1	88
2022-06-17	18:46:39			61944	1	88
2022-06-17	18:46:39			61944	2	88
2022-06-17	18:46:39			61943	3	88
2022-06-17	18:46:39			61943	1	88
2022-06-17	18:46:39	61943				2
2022-06-17	18:46:39		61951			4
2022-06-17	18:46:39			61950	4	56
2022-06-17	18:46:39			61951	1	56
2022-06-17	18:46:39		61950			4
2022-06-17	18:46:39	61942				2
2022-06-17	18:46:39			61943	1	88
2022-06-17	18:46:39			61942	2	88
2022-06-17	18:46:39			61942	2	88
2022-06-17	18:46:39	61943				2
2022-06-17	18:46:39	61938				2
2022-06-17	18:46:39			61943	2	88
2022-06-17	18:46:39			61942	2	88
2022-06-17	18:46:39			61942	2	88
2022-06-17	18:46:39			61941	2	88
2022-06-17	18:46:39			61941	6	88
2022-06-17	18:46:39			61941	5	88
2022-06-17	18:46:39			61940	11	88
2022-06-17	18:46:39			61940	5	88
2022-06-17	18:46:39			61940	2	88
2022-06-17	18:46:39			61939	5	88
2022-06-17	18:46:39			61939	2	88
2022-06-17	18:46:39			61938	2	88
2022-06-17	18:46:39		61947			4
2022-06-17	18:46:39	61939				2
2022-06-17	18:46:40		61941			4
2022-06-17	18:46:40			61941	2	56
2022-06-17	18:46:40			61941	3	56
